antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,rule_length,antecedents_str,consequents_str,branch
frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general'}),"frozenset({'ms gutter clamp - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl gutter elbow 0.50 mm without drop pipe moss green - ppgl - general'})",0.12012012012012012,0.046546546546546545,0.036036036036036036,0.3,6.445161290322581,1.0,0.0304448592736881,1.362076362076362,0.9601820250284413,0.27586206896551724,0.2658267716535433,0.5370967741935484,4,ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general,"ms gutter clamp - ppgl - general, ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl gutter elbow 0.50 mm without drop pipe moss green - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ms gutter clamp - ppgl - general'})","frozenset({'ppgl gutter end cap without drop pipe moss green - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.09309309309309309,0.015015015015015015,0.009009009009009009,0.0967741935483871,6.445161290322581,1.0,0.007611214818422025,1.0905190905190905,0.9315673289183222,0.09090909090909093,0.08300550747442959,0.34838709677419355,5,"ms gutter clamp - ppgl - general, ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general","ppgl gutter end cap without drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft",Perfect Roofing Branch
"frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ms gutter clamp - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl gutter end cap without drop pipe moss green - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.09309309309309309,0.015015015015015015,0.009009009009009009,0.0967741935483871,6.445161290322581,1.0,0.007611214818422025,1.0905190905190905,0.9315673289183222,0.09090909090909093,0.08300550747442959,0.34838709677419355,5,"ms gutter clamp - ppgl - general, ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general","ppgl gutter end cap without drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft', 'ppgl sheet 0.50 mm moss green 7ft - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.016516516516516516,0.07057057057057058,0.0075075075075075074,0.4545454545454546,6.441005802707931,1.0,0.006341927513098684,1.703953953953954,0.8589312977099237,0.09433962264150943,0.4131296813041563,0.28046421663442944,5,"ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 7ft - ppgl - general","ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.016516516516516516,0.07057057057057058,0.0075075075075075074,0.4545454545454546,6.441005802707931,1.0,0.006341927513098684,1.703953953953954,0.8589312977099237,0.09433962264150943,0.4131296813041563,0.28046421663442944,5,"ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general, ppgl sheet 0.50 mm moss green 9ft - ppgl - general","ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ms gutter clamp - ppgl - general'})","frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.016516516516516516,0.07057057057057058,0.0075075075075075074,0.4545454545454546,6.441005802707931,1.0,0.006341927513098684,1.703953953953954,0.8589312977099237,0.09433962264150943,0.4131296813041563,0.28046421663442944,5,"ms gutter clamp - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general, ppgl sheet 0.50 mm moss green 9ft - ppgl - general","ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft', 'ppgl sheet 0.50 mm moss green 7ft - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.07057057057057058,0.016516516516516516,0.0075075075075075074,0.10638297872340424,6.44100580270793,1.0,0.006341927513098684,1.1005648505648506,0.9088852988691438,0.09433962264150943,0.0913756699691408,0.28046421663442944,5,"ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general","ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 7ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.07057057057057058,0.016516516516516516,0.0075075075075075074,0.10638297872340424,6.44100580270793,1.0,0.006341927513098684,1.1005648505648506,0.9088852988691438,0.09433962264150943,0.0913756699691408,0.28046421663442944,5,"ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general","ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general, ppgl sheet 0.50 mm moss green 9ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ms gutter clamp - ppgl - general'})",0.07057057057057058,0.016516516516516516,0.0075075075075075074,0.10638297872340424,6.44100580270793,1.0,0.006341927513098684,1.1005648505648506,0.9088852988691438,0.09433962264150943,0.0913756699691408,0.28046421663442944,5,"ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general","ms gutter clamp - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general, ppgl sheet 0.50 mm moss green 9ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})","frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general'})",0.05405405405405406,0.03453453453453453,0.012012012012012012,0.2222222222222222,6.434782608695652,1.0,0.010145280415550685,1.2413127413127414,0.8928571428571428,0.1568627450980392,0.19440124416796264,0.28502415458937197,4,"ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft","ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})","frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 7ft - ppgl - general'})",0.02702702702702703,0.03453453453453453,0.006006006006006006,0.2222222222222222,6.434782608695652,1.0,0.005072640207775343,1.2413127413127414,0.8680555555555555,0.10810810810810811,0.19440124416796264,0.19806763285024154,5,"ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft","ppgl sheet 0.50 mm moss green 10 ft - ppgl - general, ppgl sheet 0.50 mm moss green 7ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter end cap without drop pipe moss green - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 7ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft'})",0.02702702702702703,0.03453453453453453,0.006006006006006006,0.2222222222222222,6.434782608695652,1.0,0.005072640207775343,1.2413127413127414,0.8680555555555555,0.10810810810810811,0.19440124416796264,0.19806763285024154,5,"ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl gutter end cap without drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general","ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 7ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter end cap without drop pipe moss green - ppgl - general', 'ms gutter clamp - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 7ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft'})",0.02702702702702703,0.03453453453453453,0.006006006006006006,0.2222222222222222,6.434782608695652,1.0,0.005072640207775343,1.2413127413127414,0.8680555555555555,0.10810810810810811,0.19440124416796264,0.19806763285024154,5,"ms gutter clamp - ppgl - general, ppgl gutter end cap without drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general","ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 7ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})","frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general'})",0.02702702702702703,0.03453453453453453,0.006006006006006006,0.2222222222222222,6.434782608695652,1.0,0.005072640207775343,1.2413127413127414,0.8680555555555555,0.10810810810810811,0.19440124416796264,0.19806763285024154,5,"ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft, ppgl sheet 0.50 mm moss green 9ft - ppgl - general","ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 6ft - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 7ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft'})",0.02702702702702703,0.03453453453453453,0.006006006006006006,0.2222222222222222,6.434782608695652,1.0,0.005072640207775343,1.2413127413127414,0.8680555555555555,0.10810810810810811,0.19440124416796264,0.19806763285024154,4,"ppgl sheet 0.50 mm moss green 6ft - ppgl - general, ppgl sheet 0.50 mm moss green 9ft - ppgl - general","ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 7ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general'})","frozenset({'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})",0.03453453453453453,0.05405405405405406,0.012012012012012012,0.34782608695652173,6.434782608695651,1.0,0.010145280415550685,1.4504504504504505,0.874805598755832,0.1568627450980392,0.3105590062111801,0.28502415458937197,4,"ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general","ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 7ft - ppgl - general'})","frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})",0.03453453453453453,0.02702702702702703,0.006006006006006006,0.17391304347826086,6.434782608695651,1.0,0.005072640207775343,1.1778093883357041,0.874805598755832,0.10810810810810811,0.1509661835748792,0.19806763285024154,5,"ppgl sheet 0.50 mm moss green 10 ft - ppgl - general, ppgl sheet 0.50 mm moss green 7ft - ppgl - general","ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 7ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft'})","frozenset({'ppgl gutter end cap without drop pipe moss green - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.03453453453453453,0.02702702702702703,0.006006006006006006,0.17391304347826086,6.434782608695651,1.0,0.005072640207775343,1.1778093883357041,0.874805598755832,0.10810810810810811,0.1509661835748792,0.19806763285024154,5,"ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 7ft - ppgl - general","ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl gutter end cap without drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 7ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft'})","frozenset({'ppgl gutter end cap without drop pipe moss green - ppgl - general', 'ms gutter clamp - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.03453453453453453,0.02702702702702703,0.006006006006006006,0.17391304347826086,6.434782608695651,1.0,0.005072640207775343,1.1778093883357041,0.874805598755832,0.10810810810810811,0.1509661835748792,0.19806763285024154,5,"ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 7ft - ppgl - general","ms gutter clamp - ppgl - general, ppgl gutter end cap without drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})",0.03453453453453453,0.02702702702702703,0.006006006006006006,0.17391304347826086,6.434782608695651,1.0,0.005072640207775343,1.1778093883357041,0.874805598755832,0.10810810810810811,0.1509661835748792,0.19806763285024154,5,"ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general","ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft, ppgl sheet 0.50 mm moss green 9ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 7ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft'})","frozenset({'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 6ft - ppgl - general'})",0.03453453453453453,0.02702702702702703,0.006006006006006006,0.17391304347826086,6.434782608695651,1.0,0.005072640207775343,1.1778093883357041,0.874805598755832,0.10810810810810811,0.1509661835748792,0.19806763285024154,4,"ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft, ppgl sheet 0.50 mm moss green 7ft - ppgl - general","ppgl sheet 0.50 mm moss green 6ft - ppgl - general, ppgl sheet 0.50 mm moss green 9ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ms gutter clamp - ppgl - general', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})",0.03753753753753754,0.04354354354354354,0.010510510510510511,0.28,6.430344827586208,1.0,0.008875993110227345,1.3284117450784119,0.8774236683753064,0.14893617021276595,0.24722135007849297,0.2606896551724138,5,"ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general, ppgl sheet 0.50 mm moss green 9ft - ppgl - general","ms gutter clamp - ppgl - general, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft",Perfect Roofing Branch
"frozenset({'ms gutter clamp - ppgl - general', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})","frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.04354354354354354,0.03753753753753754,0.010510510510510511,0.24137931034482762,6.430344827586207,1.0,0.008875993110227345,1.2687005187005187,0.8829333931374747,0.14893617021276595,0.21179191995266022,0.2606896551724138,5,"ms gutter clamp - ppgl - general, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft","ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general, ppgl sheet 0.50 mm moss green 9ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 13 ft - ppgl - general', 'ms gutter clamp - ppgl - general'})","frozenset({'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.028528528528528527,0.12312312312312312,0.02252252252252252,0.7894736842105263,6.41206675224647,1.0,0.019010000991982974,4.165165165165165,0.8688304997424009,0.17441860465116277,0.7599134823359769,0.4862002567394095,4,"ms gutter clamp - ppgl - general, ppgl sheet 0.50 mm moss green 13 ft - ppgl - general","ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 13 ft - ppgl - general', 'ms gutter clamp - ppgl - general'})",0.12312312312312312,0.028528528528528527,0.02252252252252252,0.18292682926829268,6.41206675224647,1.0,0.019010000991982974,1.1889650844874724,0.9625570776255707,0.17441860465116277,0.15893240848946355,0.4862002567394095,4,"ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general","ms gutter clamp - ppgl - general, ppgl sheet 0.50 mm moss green 13 ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ms gutter clamp - ppgl - general'})","frozenset({'ppgl gutter end cap with drop pipe moss green - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.04804804804804805,0.05855855855855856,0.018018018018018018,0.375,6.403846153846154,1.0,0.015204393582771961,1.5063063063063065,0.886435331230284,0.20338983050847456,0.33612440191387555,0.34134615384615385,4,"ms gutter clamp - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general","ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl gutter end cap with drop pipe moss green - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter end cap with drop pipe moss green - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general'})","frozenset({'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general', 'ms gutter clamp - ppgl - general'})",0.05855855855855856,0.04804804804804805,0.018018018018018018,0.3076923076923077,6.403846153846154,1.0,0.015204393582771961,1.3750417083750417,0.8963317384370016,0.20338983050847456,0.2727493326862412,0.34134615384615385,4,"ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl gutter end cap with drop pipe moss green - ppgl - general","ms gutter clamp - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general",Perfect Roofing Branch
"frozenset({'ms gutter clamp - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft', 'ppgl gutter elbow 0.50 mm without drop pipe moss green - ppgl - general'})",frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general'}),0.01951951951951952,0.12012012012012012,0.015015015015015015,0.7692307692307692,6.403846153846153,1.0,0.012670327985643302,3.812812812812812,0.8606431852986218,0.12048192771084337,0.7377264373851404,0.4471153846153846,4,"ms gutter clamp - ppgl - general, ppgl gutter elbow 0.50 mm without drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft",ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general,Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft', 'ms gutter clamp - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl gutter elbow 0.50 mm without drop pipe moss green - ppgl - general'})",frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general'}),0.01951951951951952,0.12012012012012012,0.015015015015015015,0.7692307692307692,6.403846153846153,1.0,0.012670327985643302,3.812812812812812,0.8606431852986218,0.12048192771084337,0.7377264373851404,0.4471153846153846,5,"ms gutter clamp - ppgl - general, ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl gutter elbow 0.50 mm without drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft",ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general,Perfect Roofing Branch
"frozenset({'ppgl gutter end cap with drop pipe moss green - ppgl - general', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})","frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ms gutter clamp - ppgl - general', 'ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general'})",0.01951951951951952,0.06006006006006006,0.0075075075075075074,0.3846153846153846,6.403846153846153,1.0,0.006335163992821651,1.5274024024024024,0.8606431852986218,0.10416666666666667,0.3452936839518309,0.2548076923076923,5,"ppgl gutter end cap with drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft","ms gutter clamp - ppgl - general, ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl ridging 0.50 mm moss green 8 ft 24 inch - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl sheet 0.50 mm moss green 9ft - ppgl - general', 'ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general', 'ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft'})","frozenset({'ppgl gutter end cap with drop pipe moss green - ppgl - general', 'ms gutter clamp - ppgl - general'})",0.01951951951951952,0.06006006006006006,0.0075075075075075074,0.3846153846153846,6.403846153846153,1.0,0.006335163992821651,1.5274024024024024,0.8606431852986218,0.10416666666666667,0.3452936839518309,0.2548076923076923,5,"ppgl gutter 0.50 mm moss green 8 ft 24 inch - ppgl - general, ppgl sheet 0.50 mm moss green 8ft - ppgl - 8 ft, ppgl sheet 0.50 mm moss green 9ft - ppgl - general","ms gutter clamp - ppgl - general, ppgl gutter end cap with drop pipe moss green - ppgl - general",Perfect Roofing Branch
"frozenset({'ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft', 'ppgl sheet 0.50 mm moss green 10 ft - ppgl - general'})",frozenset({'ppgl gutter end cap without drop pipe moss green - ppgl - general'}),0.01951951951951952,0.06006006006006006,0.0075075075075075074,0.3846153846153846,6.403846153846153,1.0,0.006335163992821651,1.5274024024024024,0.8606431852986218,0.10416666666666667,0.3452936839518309,0.2548076923076923,4,"ppgl gutter elbow 0.50 mm with drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 10 ft - ppgl - general, ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft",ppgl gutter end cap without drop pipe moss green - ppgl - general,Perfect Roofing Branch
"frozenset({'ms gutter clamp - ppgl - general', 'ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft', 'ppgl gutter elbow 0.50 mm without drop pipe moss green - ppgl - general'})",frozenset({'ppgl gutter end cap without drop pipe moss green - ppgl - general'}),0.01951951951951952,0.06006006006006006,0.0075075075075075074,0.3846153846153846,6.403846153846153,1.0,0.006335163992821651,1.5274024024024024,0.8606431852986218,0.10416666666666667,0.3452936839518309,0.2548076923076923,4,"ms gutter clamp - ppgl - general, ppgl gutter elbow 0.50 mm without drop pipe moss green - ppgl - general, ppgl sheet 0.50 mm moss green 12 ft - ppgl - 12ft",ppgl gutter end cap without drop pipe moss green - ppgl - general,Perfect Roofing Branch
